"year","oblast","rayon","Voted","dem","prorus","region","sum"
2014,"Донецька область","місто Бахмут",18493,0.333531606553831,0.554642297085384,"Донбас",0.888173903639215
2014,"Донецька область","місто Лиман",14583,0.297126791469519,0.595350750874306,"Донбас",0.892477542343825
2014,"Донецька область","Олександрівський район",7394,0.338652961860968,0.585880443602921,"Донбас",0.92453340546389
2014,"Донецька область","Слов'янський район",11777,0.300246242676403,0.585208457162265,"Донбас",0.885454699838669
2014,"Донецька область","місто Слов'янськ",25349,0.396662590240246,0.502978421239497,"Донбас",0.899641011479743
2014,"Донецька область","місто Краматорськ",52591,0.402673461238615,0.517674126751726,"Донбас",0.920347587990341
2014,"Донецька область","Костянтинівський район",5588,0.268969219756621,0.60486757337151,"Донбас",0.873836793128132
2014,"Донецька область","Покровський район",12355,0.426547956292999,0.481748280048563,"Донбас",0.908296236341562
2014,"Донецька область","місто Дружківка",11809,0.314336522990939,0.601998475738843,"Донбас",0.916334998729782
2014,"Донецька область","місто Костянтинівка",11533,0.338333477846181,0.564900719673979,"Донбас",0.90323419752016
2014,"Донецька область","Добропільський район",8352,0.376197318007663,0.554956896551724,"Донбас",0.931154214559387
2014,"Донецька область","місто Мирноград",27825,0.538867924528302,0.429757412398922,"Донбас",0.968625336927224
