"rayon","oblast","pop_2006","pop_2007","pop_2012","pop_2014","pop_2019","ua_2006","ua_2007","ua_2012","ua_2014","ua_2019","ru_2006","ru_2007","ru_2012","ru_2014","ru_2019","rayon_en"
"Троїцький район","Луганська область",0.0383762200532387,0.0461225766103815,0.0683674405799761,0.065818759936407,0.233360723089564,0.0190032534753032,0.0219668542839275,0.0410204643479857,0.189825119236884,0.0323981687991548,0.880582667849748,0.892276422764228,0.865375791502248,0.648012718600954,0.717572485033455,"Troitske district"
"Тульчинський район","Вінницька область",0.263923807270253,0.452797145028583,0.438890998860615,0.124212057540003,0.61375711128873,0.239167085687243,0.20021147936424,0.24010634257501,0.784548246322935,0.272744369739997,0.379455174657636,0.277401447311899,0.289061906570452,0.0528931630838856,0.0929051671446706,"Tulchin district"
"Турківський район","Львівська область",0.314873205420636,0.488641889544981,0.478716244636998,0.125056999544004,0.534032249481135,0.484502884744398,0.43344911427579,0.408934129721545,0.830179358565131,0.384492576233303,0.0508184623641487,0.0493226814866273,0.0848826449062,0.0123499012007904,0.0197967111915279,"Turka district"
"Турійський район","Волинська область",0.48256171975592,0.560655933927823,0.409814136862856,0.221785513756317,0.706807610993658,0.258243296198847,0.217607277515112,0.325612503520135,0.690412689500281,0.211416490486258,0.150702569557185,0.169489496678437,0.238101943114616,0.0464626614261651,0.052262156448203,"Turiisk district"
"Тячівський район","Закарпатська область",0.140855921011257,0.233116734829455,0.265342960288809,0.10510671344027,0.718209134615384,0.271508081252751,0.310801552865951,0.35721071632149,0.745681921645288,0.102944711538462,0.415524180869128,0.379974672507214,0.332129963898917,0.0904854992903623,0.1265625,"Tyachiv district"
"Ужгородський район","Закарпатська область",0.23614789988648,0.302010005092412,0.2430160553672,0.142060961245655,0.619683444602805,0.249310773555327,0.260581733217506,0.200650060242652,0.670458789393548,0.130147775860776,0.265149467538786,0.351616092022886,0.511782341898064,0.0512223850153696,0.188658015152652,"Uzhhorod district"
"Уманський район","Черкаська область",0.395060434569971,0.488632114277167,0.386657214870825,0.185552474502984,0.753011394465545,0.12506113323552,0.147184204621943,0.185964083175803,0.716172392724538,0.146880086814976,0.385139383776986,0.309288759255104,0.395321361058601,0.0512760257555106,0.0733586543678784,"Uman district"
"Устинівський район","Кіровоградська область",0.370712721965459,0.420854271356784,0.398226028444716,0.279257182901191,0.766618347483951,0.0778399416200438,0.128280290340592,0.114390579599327,0.556236860546601,0.0873886933112446,0.453052785210411,0.400474595198213,0.450527603609115,0.108093903293623,0.115966038517291,"Ustynivka Raion"
"Фастівський район","Київська область, Київ",0.43003003003003,0.488998628257888,0.312257751937984,0.14507343308281,0.740478781284004,0.186036036036036,0.171632373113855,0.406189437984496,0.762807694959663,0.157780195865071,0.26001001001001,0.274183813443073,0.255753391472868,0.0504723160725367,0.0747707135084719,"Fastiv district"
"Харківський район","Харківська область",0.134853119892721,0.170113621075548,0.14875608436993,0.102767069305234,0.54411244174385,0.067929430499099,0.0831060504140014,0.171335857220119,0.405928210400069,0.0846705209132205,0.673469387755102,0.666169294179519,0.649391563007031,0.427293754818813,0.356114683499499,"Kharkiv district"
"Хмельницький район","Хмельницька область",0.399001443695861,0.527148730666319,0.404357220021606,0.207526094827254,0.72255153499071,0.208914821944177,0.165665992299158,0.276341375585164,0.707160189500443,0.174776607980182,0.254902550529355,0.243261763362266,0.287180410514944,0.0400570041982822,0.0582588693267274,"Khmelnytskyi disrtict"
"Хмільницький район","Вінницька область",0.296844141711338,0.46573648887319,0.519282940581946,0.161276244969209,0.621189852386734,0.288904115110233,0.26827975980219,0.180435129528166,0.740144498860496,0.264617547447121,0.323001894321067,0.20611091487107,0.258098835044417,0.046986374436309,0.0858840820499712,"Khmilnyk district"
"Хорольський район","Полтавська область",0.238572741706359,0.368654851695896,0.347445803820562,0.189123760037789,0.763812842210055,0.174396256371689,0.185183471380316,0.274254131787937,0.682569674067076,0.0966276754604281,0.435656388401437,0.366063578733053,0.334299205838163,0.0826051015588096,0.111871577899452,"Khorol district"
"Хорошівський район","Житомирська область",0.269010221889803,0.331005425372273,0.354607721046077,0.267843137254902,0.694655255934119,0.163849414111194,0.150813805840933,0.21774595267746,0.604575163398693,0.175197803972227,0.436998254799302,0.427796375389588,0.386861768368618,0.0802614379084967,0.0947844340384305,"Khoroshevskoe district"
"Хотинський район","Чернівецька область",0.292927658197119,0.422448077772868,0.377545901474867,0.169344368711457,0.739674716609167,0.291697685709662,0.250147297098247,0.274305207183706,0.72233041220383,0.110349926071957,0.281857905810002,0.253940197378112,0.31273201565165,0.0589094449853944,0.116559881715131,"Khotyn district"
"Христинівський район","Черкаська область",0.270160325436707,0.392433714162535,0.417146080090243,0.17537987817123,0.75591267434809,0.180952380952381,0.169271394697133,0.229498025944726,0.711694223174242,0.130533656761674,0.391529073941134,0.370715671480923,0.316356457980823,0.0666041903741884,0.0918738629472408,"Khrystynivka district"
"Хустський район","Закарпатська область",0.139101545572729,0.205364416870339,0.221483743488414,0.108305535616265,0.654818894302055,0.233448890172854,0.248480290781475,0.397592958505479,0.737828822362032,0.185977547129845,0.464851461312533,0.457448141881306,0.337740255074546,0.0896845838787316,0.120525312433806,"Khust district"
"Царичанський район","Дніпропетровська область",0.146750138096115,0.174861446639193,0.13902131239484,0.1875,0.709849545136459,0.0538881728349598,0.0944294443654966,0.138951205832866,0.451838731443995,0.0526592022393282,0.619407107346713,0.658874520392213,0.692512619181155,0.307439271255061,0.220958712386284,"Tsarychanka district"
"Чаплинський район","Херсонська область",0.0841668826120757,0.138144826340817,0.154205954413839,0.123043606654198,0.631838437470371,0.0890904379372895,0.0753626677902847,0.121612591877645,0.489418249827739,0.0929174172750545,0.736045607670381,0.718052127851682,0.686093993614968,0.308002756176789,0.247842988527543,"Chaplynka district"
"Чемеровецький район","Хмельницька область",0.290893252027072,0.355439642324888,0.37240182048515,0.195035782226651,0.69765655013446,0.291663874556054,0.341207153502235,0.238117580819218,0.69893106259625,0.143845013994841,0.28774375125645,0.246609538002981,0.356730633885422,0.0560286257813208,0.087865649525273,"Chemerivtsi district"
"Черкаський район","Черкаська область",0.436055995130858,0.524478512860233,0.407671673819742,0.170577562745691,0.767342546824036,0.188776628119294,0.178547581528271,0.301260729613734,0.747505291805262,0.13699182891153,0.254169202678028,0.227210811677039,0.257054721030043,0.0413970365890535,0.0658730959346313,"Cherkasy district"
"Черняхівський район","Житомирська область",0.281637207117271,0.344709673176826,0.375917872674128,0.329855899129391,0.677049324980146,0.150507957014505,0.123890313671336,0.213730662294147,0.536550585409787,0.176034589252625,0.447060896118386,0.447162490958111,0.369430384258929,0.0846592614830381,0.106767846113121,"Cherniakhiv district"
"Чернівецький район","Вінницька область",0.198218419022235,0.347049567269866,0.390214797136038,0.132884126808793,0.652604289417865,0.273339412218559,0.295357985837923,0.169910042225078,0.766265326411134,0.226255008248881,0.410324752753034,0.273564122738002,0.39838443179732,0.0594278139843146,0.0895592740985152,"Chernivtsi district"
"Чернігівський район","Запорізька область",0.0626421011368091,0.0917821024900144,0.109422813126517,0.159454432734036,0.577187542132938,0.0426499411995296,0.0318687855868106,0.0900073863036826,0.306881587104774,0.0523122556289605,0.808780870246962,0.828843375541769,0.774612219056663,0.481959082455053,0.32492921666442,"Chernihivka district"
"Чернігівський район","Чернігівська область",0.355104554652902,0.389878923621255,0.365879170423805,0.269145728643216,0.709441250449156,0.108572601695164,0.127081507449606,0.164869251577998,0.581989949748744,0.133893280632411,0.406018124761709,0.396955237446035,0.419909828674482,0.0980904522613065,0.120508444125045,"Chernihivka district"
"Чечельницький район","Вінницька область",0.242849938765219,0.45823168166905,0.469486130059118,0.12731601283511,0.592689295039165,0.276565088970535,0.231261041473879,0.18381082310141,0.777559258875893,0.270441115844441,0.373604207189684,0.236392697905275,0.312505684402001,0.0551702722285478,0.0843754294352068,"Chechelnitsky district"
"Чигиринський район","Черкаська область",0.248393642204937,0.349370698741398,0.293625474026365,0.182899793083062,0.753650846332559,0.192706571976102,0.204848409696819,0.224522963943899,0.69051138043157,0.125705277132426,0.438845676924811,0.380556761113522,0.451092517907663,0.0801064144250665,0.089196813806837,"Chyhyryn district"
"Чорнобаївський район","Черкаська область",0.389394914163817,0.523490673632317,0.454054483361131,0.20964043096361,0.807342861697041,0.128466461246741,0.14874360766712,0.174608847589548,0.705075505170698,0.106211147122895,0.400941319879457,0.268459585740039,0.337105869271702,0.0435290554281511,0.0629084533234153,"Chornobai district"
"Чорноморський район","АР Крим, Севастополь",0.0842875127390444,0.0732865400495458,0.149240121580547,NA,NA,0.0799712247467178,0.0880814753647124,0.0805471124620061,NA,NA,0.706372519633116,0.779452243325076,0.726367781155015,NA,NA,"Chornomorske district"
"Чорнухинський район","Полтавська область",0.218575035678999,0.380024660912454,0.287910447761194,0.216682958618442,0.760609137055838,0.187506861345922,0.194944512946979,0.309402985074627,0.637666992505702,0.116142131979695,0.452739049291909,0.359679408138101,0.353582089552239,0.098892147279244,0.0978680203045685,"Chornukhy district"
